id;lat;long;type;site;code
1023;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10230;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PMANISVP
10231;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PMANISVP
10232;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PMANISVP
10233;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PMV
10234;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PNN
10235;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PORCPR
10236;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PORCPR
10237;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PORTOPOPULI
10238;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PORPS
10239;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PRIMIPRM
1024;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10240;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10241;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10242;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10243;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10244;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10245;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PSAVITI
10246;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PVAFAV
10247;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QAELIOPTATI
10248;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QANTRVG
10249;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QC
1025;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10250;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCC
10251;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10252;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10253;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10254;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10255;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10256;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10257;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10258;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QCR
10259;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIA
1026;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10260;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIA
10261;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIA
10262;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIA
10263;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIC
10264;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QIM
10265;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QMR
10266;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QND
10267;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QSA
10268;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QSP
10269;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QSP
1027;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10270;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QSP
10271;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QVFIRM
10272;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QVINT
10273;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QVINT
10274;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";ROMANI
10275;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";ROMANI
10276;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";ROMANI
10277;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";S
10278;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10279;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
1028;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10280;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10281;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10282;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10283;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10284;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAENIANES
10285;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QAR
10286;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAMIS
10287;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAMIS
10288;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAMIS
10289;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SATVRNINI
1029;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10290;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SATVRNINI
10291;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SATVRN
10292;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAXFER
10293;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAXFER
10294;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAXFER
10295;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAXOFERREO
10296;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SAXOFERRO
10297;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SILVI
10298;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
10299;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
103;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";KV
1030;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10300;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
10301;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
10302;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
10303;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";SISEN
10304;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";TATILIASIATICI
10305;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";TRIPHONE
10306;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";TRE
10307;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VIRG
10308;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VIRG
10309;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTIFAV
1031;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10310;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTIFAV
10311;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTIFAV
10312;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTFES
10313;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTFES
10314;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";VRITTITER
10315;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";ZETI
10316;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";ZETI
10317;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";AXATI
10318;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";IICCLLM
10319;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";IDI
1032;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10320;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";CINLCAN
1033;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10337;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";CEFP
10338;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";LAT
10339;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";MIAPC
1034;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10340;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PATO
10341;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";CISSI
10342;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";MMANILIATITICITI
10343;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";QA
10344;4.94285100000000011;43.3835430000000031;"Dressel 20";"Golfe de Fos";PVC
1035;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
1036;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10369;5.93295736509982241;43.1369110166597736;"Dressel 20";"Toulon";AATF
1037;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";LIDFIT
10370;5.93295736509982241;43.1369110166597736;"Dressel 20";"Toulon";QMR
10371;5.93295736509982241;43.1369110166597736;"Dressel 20";"Toulon";PATR
10375;5.93295736509982241;43.1369110166597736;"Dressel 20";"Toulon";OCNCALN
10378;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";AELITALSEN
10379;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";PANNIRVFI
1038;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";BCMATERNISAGYNTO
10380;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";PANNIRVFI
10381;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";MANNISATVRNINI
10382;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";CANTONIQVIETI
10383;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";POROCODV
10384;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";QCR
10385;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";CFAPRI
10386;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";CIB
10387;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";IVLINIGRI
10388;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";PORLAR
10389;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";PMANISVP
1039;12.4607464157529453;41.8851022907896891;"Dressel 20";"Roma";BCMATERNISAGYNTO
10390;1.43201426339787274;43.5957411287967389;"Dressel 20";"Toulouse";MMRCI
