id;lat;long;type;site;code
18022;2.24478899999999992;41.447144999999999;Dressel 2-4 Catalan;Badalona;PRI
18588;9.25418499999999966;41.3410960000000003;Dressel 2-4 Catalan;Îles Lavezzi;ATT
16798;-2.9166669999999999;53.2000000000000028;Dressel 20;Chester;QSP
13927;10.3333329999999997;36.8666669999999996;Amphora incerta;Cartago;MIV
32342;-5.69607799999999997;37.4470060000000018;Dressel 20;Sevilla;ROM
8665;-6.79846000000000039;34.0531000000000006;Dressel 20;Salé (Sala);LFO
14729;8.68416700000000041;50.1155199999999965;Dressel 20;Frankfurt am Main;DOM
19023;8.27909599999999912;49.9841880000000032;Dressel 20;Mainz;LLI
19276;2.44450300000000009;41.5421130000000005;Dressel 2-4 Catalan;Mataró;SEC
1745;12.483333;41.8999999999999986;Dressel 20;Roma;LCT
2601;12.483333;41.8999999999999986;Dressel 20;Roma;QIA
1678;12.483333;41.8999999999999986;Dressel 20;Roma;LCM
19463;2.04079100000000002;41.3426469999999995;Pascual 1;Sant Boi de Llobregat;ANT
25611;3.00881599999999993;43.1844170000000034;Pascual 1;Narbonne;QFS
18149;-5.78000000000000025;35.7800000000000011;Tripolitana;Tanger (Tingi);HIA
17761;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PRQ
28414;4.84671099999999999;45.7484570000000019;Dressel 20;Lyon?;AIS
18442;12.483333;41.8999999999999986;Dressel 20;Roma;CSP
25415;5.48701099999999986;48.3849420000000023;Dressel 20;Grand;LIT
4081;12.483333;41.8999999999999986;Dressel 20;Roma;MSP
23831;4.94900099999999998;47.1368289999999988;Dressel 20;Nuits-Saint-Georges;ROM
25432;8.22084599999999988;47.4767560000000017;Amphora incerta;Windisch;SEX
25446;8.22084599999999988;47.4767560000000017;Tripolitanian 2;Windisch;TPK
3540;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
30475;1.0833330000000001;49.4333329999999975;Dressel 20;Rouen;RVF
9001;1.60456200000000004;50.7207020000000028;Tegula;Boulogne-sur-Mer;CIV
28100;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;LQS
20836;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;LAC
29327;12.2833330000000007;41.75;Dressel 20;Ostia Antica;PNN
14195;8.61824799999999946;48.1682279999999992;Dressel 20;Kastell Marienfels;QCR
29453;12.2833330000000007;41.75;Dressel 20;Ostia Antica;CSP
19610;8.27909599999999912;49.9841880000000032;Gauloise;Mainz;CMS
40876;17.9333330000000011;40.6333330000000004;Brindisian amphora;Brindisi;STR
15425;-3.04999999999999982;55.9333329999999975;Dressel 20;Musselburgh;LAL
26426;12.2833330000000007;41.75;Dressel 20;Ostia Antica;LCM
3197;12.483333;41.8999999999999986;Dressel 20;Roma;QMR
17780;2.24478899999999992;41.447144999999999;Pascual 1;Badalona;ENT
40286;30.7739480000000007;28.1875089999999986;Brindisian amphora;Akoris;STR
11247;-5.28120800000000035;37.7002390000000034;Dressel 20;Palma del Río;PFS
13248;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
33628;12.483333;41.8999999999999986;Africana 2B Grande;Roma;TEP
4452;12.483333;41.8999999999999986;Dressel 20;Roma;VVI
39502;6.12669900000000034;45.9062059999999974;Dressel 20;Annecy;MIM
10949;-5.08259900000000009;37.5422030000000007;Dressel 20;Écija;IVI
10233;4.94285100000000011;43.3835430000000031;Dressel 20;Golfe de Fos;PMV
32355;-0.800000000000000044;50.8333330000000032;Amphora incerta;Fishbourne;SIR
20497;6.63550199999999979;46.7779079999999965;Amphora incerta;Yverdon;CMS
16399;-1.31666700000000003;51.0166669999999982;Dressel 20;Winchester;QMS
13511;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
5574;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
32256;-2.93333300000000019;54.8833330000000004;Dressel 20;Carlisle;QFG
2860;12.483333;41.8999999999999986;Dressel 20;Roma;LIT
31705;-1.25;37.5666670000000025;Dressel 20;Puerto de Mazarrón;IAP
2205;12.483333;41.8999999999999986;Dressel 20;Roma;QFC
9436;6.14811300000000038;46.1956020000000009;Dressel 20;Genève;LFO
6386;12.483333;41.8999999999999986;Tripolitanian 3;Roma;CSM
39791;12.483333;41.8999999999999986;Dressel 2-4 Catalan;Roma;AND
39983;12.2833330000000007;41.75;Amphora incerta;Ostia Antica;FVT
15398;-2.01666699999999999;54.9666670000000011;Dressel 20;Corbridge;GAF
20654;1.3333330000000001;51.2833329999999989;Amphora incerta;Edinburgh;LIT
6450;6.7352369999999997;43.4328580000000031;Dressel 20;Fréjus;QND
26981;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;NAN
33868;11.25;42.5;Dressel 1C;Albinia;DAS
3395;12.483333;41.8999999999999986;Dressel 20;Roma;PNN
9070;0.33333299999999999;46.5833330000000032;Amphora incerta;Poitiers;PIA
3504;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
19573;6.7352369999999997;43.4328580000000031;Gauloise;Fréjus;QCA
36556;2.00799400000000006;41.3961449999999971;Dressel 2-4 Catalan;Sant Vicenç dels Horts;PRI
29674;12.2833330000000007;41.75;Dressel 20;Ostia Antica;VRS
33205;2.17410000000000014;41.3983709999999974;Dressel 2-4 Catalan;Barcelona;AVC
18904;8.27909599999999912;49.9841880000000032;Dressel 20;Mainz;MAR
3560;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
9382;6.86666699999999963;43.4333329999999975;Dressel 2-4 Catalan;Rade d'Agay;PYR
12552;-6.07528600000000019;36.9207740000000015;Ignotus;Lebrija;LCA
18594;9.25418499999999966;41.3410960000000003;Dressel 2-4 Catalan;Îles Lavezzi;ATT
24664;2.17410000000000014;41.3983709999999974;Dressel 2-4 Catalan;Barcelona;PRI
15364;12.483333;41.8999999999999986;Dressel 20;Roma;OIV
30427;19.6436109999999999;41.7836110000000005;Lamboglia 2;Lezhë;IAN
24966;-8.29339000000000048;40.0794929999999994;Dressel 20;Tróia;CAS
2734;12.483333;41.8999999999999986;Dressel 20;Roma;MIM
25336;6.45297099999999979;51.6587689999999995;Dressel 2-4 Catalan;Xanten;CIT
1151;12.483333;41.8999999999999986;Dressel 20;Roma;TAN
1904;12.483333;41.8999999999999986;Dressel 20;Roma;DOM
28035;1.51324100000000006;46.6019270000000034;Dressel 20;Saint-Marcel;LQS
28884;12.483333;41.8999999999999986;Tripolitana;Roma;AVG
36484;2.00799400000000006;41.3961449999999971;Pascual 1;Sant Vicenç dels Horts;MVR
3210;12.483333;41.8999999999999986;Dressel 20;Roma;QMR
25384;12.8963889999999992;46.057777999999999;Dressel 1A;Cosa;SES
17903;3.20392600000000005;42.3370450000000034;Pascual 1;Port de la Selva;QFS
19167;2.16944399999999993;41.6291670000000025;Pascual 1;Caldes de Montbui;SLL
8193;7.78735499999999981;48.6003809999999987;Gauloise 4;Strasbourg;AMP
21113;5.02145799999999998;46.8971599999999995;Dressel 1;Verdun-sur-le-Doubs;HER
12009;9.15648499999999999;49.2297080000000022;Dressel 20;Bad Wimpfen;MVL
33383;-2.3333330000000001;54.9666670000000011;Dressel 20;Bardon Mill;APN
15395;-0.0931450000000000056;51.514248000000002;Dressel 20;London;GAF
6265;10.3333329999999997;36.8666669999999996;Amphora incerta;Cartago;BVT
4416;12.483333;41.8999999999999986;Dressel 20;Roma;VAR
23981;-0.450000000000000011;38.3500000000000014;Dressel 20;Alicante;QAN
5915;12.483333;41.8999999999999986;Dressel 20;Roma;DFF
13570;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
18113;-5.55703200000000042;34.0736970000000028;Dressel 20;Volubilis;MAR
20246;7.04104200000000002;46.8808879999999988;Dressel 20;Avenches;MAR
39421;4.87345299999999959;45.5247850000000014;Dressel 20;Vienne;QCR
13757;-0.266666999999999987;39.6833329999999975;Dressel 2-4 Catalan;Sagunto;MPM
16156;-1.9166669999999999;51.7999999999999972;Dressel 20;Chedworth;QIM
18115;-6.11581799999999998;34.6014399999999966;Dressel 20;Banasa;MEE
15437;-0.0931450000000000056;51.514248000000002;Dressel 20;London;CAM
40871;17.9333330000000011;40.6333330000000004;Brindisian amphora;Brindisi;STR
8449;3.4753400000000001;43.3109910000000013;Dressel 20;Agde;QFC
4810;16.0666669999999989;41.2166670000000011;Dressel 6A;Canosa;NES
15066;4.57790099999999978;44.0811399999999978;Dressel 20;Gaujac;LFO
19157;2.16944399999999993;41.6291670000000025;Pascual 1;Caldes de Montbui;LLQ
3169;12.483333;41.8999999999999986;Dressel 20;Roma;PMF
12616;4.14196000000000009;39.9345629999999971;Amphora incerta;Alayor;SES
16549;-2.9588890000000001;51.6133329999999972;Dressel 20;Caerleon;DOM
24009;-0.557868000000000031;38.1927299999999974;Dressel 20;Santa Pola;QIS
5829;12.483333;41.8999999999999986;Dressel 20;Roma;ROM
9967;4.94285100000000011;43.3835430000000031;Dressel 1;Golfe de Fos;BAA
5781;12.483333;41.8999999999999986;Dressel 20;Roma;CAS
33892;11.25;42.5;Dressel 1C;Albinia;DIS
4565;12.483333;41.8999999999999986;Dressel 20;Roma;MRV
10251;4.94285100000000011;43.3835430000000031;Dressel 20;Golfe de Fos;QCR
10479;12.3933330000000002;45.5444439999999986;Dressel 6A;Altino;THB
36554;2.00799400000000006;41.3961449999999971;Dressel 2-4 Catalan;Sant Vicenç dels Horts;PRI
1806;12.483333;41.8999999999999986;Dressel 20;Roma;CAS
17838;2.24478899999999992;41.447144999999999;Pascual 1;Badalona;SIL
16671;-1.06666700000000003;51.3500000000000014;Dressel 20;Silchester;LQS
19322;3;39.3166670000000025;Dressel 1A;Colònia de Sant Jordi;SCD
34248;10.8000000000000007;44.6000000000000014;Amphora incerta;Magreta;SNT
13220;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
2211;12.483333;41.8999999999999986;Dressel 20;Roma;QFC
6227;3.31927400000000006;43.8628479999999996;Dressel 20;Le Caylar;LQS
14411;9.06379699999999922;49.9758330000000015;Dressel 20;Stockstadt am Main;CIA
15888;0.900000000000000022;51.8833330000000004;Dressel 20;Colchester;CEC
2592;12.483333;41.8999999999999986;Dressel 20;Roma;QIA
10627;3.00881599999999993;43.1844170000000034;Pascual 1;Narbonne;CEL
18874;8.608962;49.4730709999999974;Dressel 20;Ladenburg (Lopodunum);MCC
6826;-5.52751000000000037;37.6589609999999979;Dressel 20;Lora del Río;MIM
20863;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;PIS
19148;2.16944399999999993;41.6291670000000025;Dressel 2-4 Catalan;Caldes de Montbui;PTE
9041;3.00881599999999993;43.1844170000000034;Pascual 1;Narbonne;RVG
29461;12.2833330000000007;41.75;Dressel 20;Ostia Antica;QSP
25184;5.41318900000000003;43.4522300000000001;Amphora incerta;Bouc-Bel-Air;EYK
14533;8.27909599999999912;49.9841880000000032;Dressel 20;Mainz;LIT
19236;2.44450300000000009;41.5421130000000005;Pascual 1;Mataró;AVE
39809;12.483333;41.8999999999999986;Dressel 2-4 Catalan;Roma;MAR
15448;-2.01666699999999999;54.9666670000000011;Dressel 20;Corbridge;DAP
10500;12.3933330000000002;45.5444439999999986;Dressel 6A;Altino;LTR
6117;3.31927400000000006;43.8628479999999996;Amphora incerta;Le Caylar;AGN
10149;4.94285100000000011;43.3835430000000031;Dressel 20;Golfe de Fos;LIT
2656;12.483333;41.8999999999999986;Dressel 20;Roma;CAB
10873;-5.08259900000000009;37.5422030000000007;Dressel 20;Écija;LFC
25526;-9.13550662994384766;38.7071647644042969;Dressel 14;Lisboa;GIP
17344;2.17410000000000014;41.3983709999999974;Pascual 1;Barcelona;PRI
36642;2.04079100000000002;41.3426469999999995;Pascual 1;Sant Boi de Llobregat;QVA
5995;12.483333;41.8999999999999986;Dressel 20;Roma;DOR
27740;8.86225100000000054;50.2367679999999979;Dressel 20;Hedelbergen;QMR
24843;4.87345299999999959;45.5247850000000014;Dressel 20;Vienne;MPR
33378;-5.64608299999999996;37.4712480000000028;Dressel 20;Carmona;MAS
33496;12.483333;41.8999999999999986;Africana 2;Roma;LCO
36204;13.5;43.6333330000000004;Lamboglia 2;Ancona;SOL
33888;11.25;42.5;Dressel 1C;Albinia;DIS
24349;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;AEI
27013;-0.494138999999999995;41.291203000000003;Brindisian amphora;Azaila;MOE
29414;12.483333;41.8999999999999986;Dressel 20;Roma;GRA
5927;12.483333;41.8999999999999986;Dressel 20;Roma;PNN
33880;11.25;42.5;Dressel 1C;Albinia;DAS
26362;-0.580500000000000016;44.8404390000000035;Pascual 1;Bordeaux;RAV
39452;4.6363310000000002;43.6816590000000033;Dressel 20;Arles;SEC
12659;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;CMM
15389;-4.06472199999999972;51.6622219999999999;Dressel 20;Loughor;GAF
19255;2.44450300000000009;41.5421130000000005;Dressel 2-4 Catalan;Mataró;CLV
39957;12.2833330000000007;41.75;Amphora incerta;Ostia Antica;APM
1159;12.483333;41.8999999999999986;Dressel 20;Roma;CAP
14868;6.95000000000000018;50.9333329999999975;Dressel 20;Köln;QSP
13756;-0.266666999999999987;39.6833329999999975;Dressel 2-4 Catalan;Sagunto;MPM
20187;5.94171199999999988;43.1177050000000008;Gauloise 4;Toulon;QCA
27868;8.16666700000000034;49.8333330000000032;Dressel 20;Rheinhessen;MIM
14682;8.18680499999999967;50.1816290000000009;Dressel 20;Orlen;PNN
23947;0.0174629999999999994;38.8507669999999976;Dressel 2-4 Catalan;Setla-Mirarrosa-Miraflor;PHI
34215;10.0833329999999997;44.7000000000000028;Amphora incerta;Provincia di Parma;CFG
34147;4.38825800000000044;52.0690489999999997;Dressel 20;Voorburg;FQF
21536;4.84671099999999999;45.7484570000000019;Dressel 1;Lyon?;SES
30583;2.78802800000000017;49.356853000000001;Dressel 20;Lacroix-Saint-Ouen;SAT
29605;12.2833330000000007;41.75;Dressel 20;Ostia Antica;CVP
15714;-0.0931450000000000056;51.514248000000002;Dressel 20;London;MCC
1179;12.483333;41.8999999999999986;Dressel 20;Roma;CAP
18104;-6.49424699999999966;34.3342839999999967;Dressel 20;Sidi Ali ben ahmed (Thamusida);LFO
17575;3.11780899999999983;42.1395430000000033;Dolium;Ampurias;SOS
24476;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;ROD
33885;11.25;42.5;Dressel 1C;Albinia;DAS
34458;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
14418;9.15648499999999999;49.2297080000000022;Dressel 20;Bad Wimpfen;QIA
18345;12.483333;41.8999999999999986;Dressel 20;Roma;QFC
2726;12.483333;41.8999999999999986;Dressel 20;Roma;LIM
15994;-1.06666700000000003;51.3500000000000014;Dressel 20;Silchester;SFE
3495;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
23948;0.0174629999999999994;38.8507669999999976;Dressel 2-4 Catalan;Setla-Mirarrosa-Miraflor;PHI
1595;12.483333;41.8999999999999986;Dressel 20;Roma;MCC
36958;13.5833329999999997;37.8166670000000025;Amphora incerta;Sicilia;VEN
9691;11.8833330000000004;45.4166669999999968;Amphora incerta;Padova;ISA
14131;8.61824799999999946;48.1682279999999992;Dressel 20;Kastell Marienfels;QCC
32752;11.8833330000000004;45.4166669999999968;Dressel 6B;Padova;CLA
39826;12.483333;41.8999999999999986;Dressel 2-4 Catalan;Roma;PRI
2593;12.483333;41.8999999999999986;Dressel 20;Roma;QIA
16656;-0.0931450000000000056;51.514248000000002;Dressel 20;London;LQS
19618;8.27909599999999912;49.9841880000000032;Gauloise;Mainz;PRI
9800;9.19999999999999929;45.4666670000000011;Lamboglia 2;Milano;PAP
26334;12.483333;41.8999999999999986;Africana 2B Grande;Roma;LEP
3224;12.483333;41.8999999999999986;Dressel 20;Roma;QMS
33838;11.25;42.5;Dressel 1C;Albinia;ARS
36577;2.04079100000000002;41.3426469999999995;Dressel 2-4 Catalan;Sant Boi de Llobregat;SAB
4532;12.483333;41.8999999999999986;Dressel 20;Roma;APG
4864;-8.13471400000000067;43.270665000000001;Dressel 1A;Vigo;ASP
23208;12.483333;41.8999999999999986;Dressel 6;Roma;THB
28391;12.2833330000000007;41.75;Dressel 20;Ostia Antica;LIM
33401;-2.3333330000000001;54.9666670000000011;Dressel 20;Bardon Mill;QMR
5128;12.483333;41.8999999999999986;Dressel 6;Roma;LNF
8544;2.6234099999999998;41.6023560000000003;Pascual 1;Sant Pol de Mar;CHR
13889;-0.266666999999999987;39.6833329999999975;Amphora incerta;Sagunto;RVF
28845;12.483333;41.8999999999999986;Dressel 20;Roma;QSL
14262;8.24932199999999938;50.0825820000000022;Dressel 20;Wiesbaden;III
24769;4.87345299999999959;45.5247850000000014;Dressel 20;Vienne;QCR
1220;12.483333;41.8999999999999986;Dressel 20;Roma;MAS
36485;2.00799400000000006;41.3961449999999971;Dressel 2-4 Catalan;Sant Vicenç dels Horts;MVR
14958;8.27909599999999912;49.9841880000000032;Dressel 20;Mainz;LVF
36645;2.04079100000000002;41.3426469999999995;Pascual 1;Sant Boi de Llobregat;QVA
1195;12.483333;41.8999999999999986;Dressel 20;Roma;NAP
2871;12.483333;41.8999999999999986;Dressel 20;Roma;LIT
30556;0.158146000000000009;49.5213090000000022;Dressel 20;Rouen;PNN
9340;6.86666699999999963;43.4333329999999975;Dressel 2-4 Catalan;Rade d'Agay;AND
5560;3.11780899999999983;42.1395430000000033;Dressel 20;Ampurias;DFN
3552;12.483333;41.8999999999999986;Dressel 20;Roma;SNR
3612;12.483333;41.8999999999999986;Dressel 20;Roma;COI
4948;4.84671099999999999;45.7484570000000019;Dressel 9 & 10 similis - Lyon;Lyon?;TOS
19042;8.27909599999999912;49.9841880000000032;Dressel 20;Mainz;PNN
16458;-0.533332999999999946;53.2333330000000018;Dressel 20;Lincoln;SNI
9375;6.86666699999999963;43.4333329999999975;Dressel 2-4 Catalan;Rade d'Agay;NLL
8127;6.74270399999999981;48.9789680000000018;Dressel 20;Grostenquin;ALP
23828;4.94900099999999998;47.1368289999999988;Dressel 20;Nuits-Saint-Georges;QCR
13202;-5.6669419999999997;37.6150579999999977;Dressel 20;Alcolea del Río;PNN
28752;12.483333;41.8999999999999986;Dressel 20;Roma;PNN
28714;12.483333;41.8999999999999986;Dressel 20;Roma;LIT
10254;4.94285100000000011;43.3835430000000031;Dressel 20;Golfe de Fos;QCR
3898;12.483333;41.8999999999999986;Dressel 20;Roma;LQS
27287;6.37730200000000025;43.001178000000003;Beltrán 2A;îles d'Hyères;CPO
24062;-0.66666700000000001;39.5;Beltrán 2B;Valencia;LME
2525;12.483333;41.8999999999999986;Dressel 6;Roma;THB
23627;0.427086999999999994;40.4165009999999967;Lamboglia 2;Benicarló;GAI
2304;12.483333;41.8999999999999986;Dressel 20;Roma;QFG
2815;12.483333;41.8999999999999986;Dressel 20;Roma;LIS
15989;-1.98333300000000001;51.7333330000000018;Dressel 20;Cirencester;SFE
5931;12.483333;41.8999999999999986;Dressel 20;Roma;PNN
7541;7.71720499999999987;47.5368179999999967;Dressel 20;Augst;QMR
3895;12.483333;41.8999999999999986;Dressel 20;Roma;LQS
3644;12.483333;41.8999999999999986;Dressel 20;Roma;CPC
20388;8.86666699999999963;44.8999999999999986;Amphora incerta;Tortona;HDD
10885;-5.08259900000000009;37.5422030000000007;Dressel 20;Écija;MIM
36349;2.04079100000000002;41.3426469999999995;Dressel 2-4 Catalan;Sant Boi de Llobregat;QVA
28753;12.483333;41.8999999999999986;Dressel 20;Roma;PNN
239;12.483333;41.8999999999999986;Dressel 20;Roma;BEL
8090;7.61648200000000042;48.3712519999999984;Dressel 20;Ehl;QSP
27219;-4.77274799999999999;37.8915500000000023;Keay 16;Córdoba;QET
24446;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;MET
13958;8.18680499999999967;50.1816290000000009;Dressel 20;Orlen;LAL
20166;5.94171199999999988;43.1177050000000008;Gauloise 4;Toulon;APM
20958;4.03214299999999959;46.9267800000000008;Dressel 1;Mont-Beuvray;SIN
2738;12.483333;41.8999999999999986;Dressel 20;Roma;MIM
25810;14.5144439999999992;46.0552780000000013;Dressel 6B;Ljubljana (Emona);HER
18006;2.24478899999999992;41.447144999999999;Dressel 2-4 Catalan;Badalona;COM
28885;12.483333;41.8999999999999986;Tripolitana;Roma;AVG
18670;-5.55703200000000042;34.0736970000000028;Amphora incerta;Volubilis;BCM
8571;11.2166669999999993;42.4500000000000028;Dressel 1B;Orbetello;NON
19159;2.16944399999999993;41.6291670000000025;Pascual 1;Caldes de Montbui;LLQ
28410;12.2833330000000007;41.75;Dressel 20;Ostia Antica;DIP
